Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2023-11-21,77.18,77.18,77.18,77.18,-0.3,-0.39%,0,38
2023-11-20,77.48,77.48,77.48,77.48,0.33,+0.43%,0,38
2023-11-17,77.15,77.15,77.15,77.15,0.18,+0.23%,0,38
2023-11-16,76.97,76.97,76.97,76.97,0.03,+0.04%,0,38
2023-11-15,76.94,76.94,76.94,76.94,-0.25,-0.32%,0,38
2023-11-14,77.19,77.19,77.19,77.19,0.52,+0.68%,0,38
2023-11-13,76.67,76.67,76.67,76.67,0.46,+0.60%,0,38
2023-11-10,76.21,76.21,76.21,76.21,0.19,+0.25%,0,38
2023-11-09,76.02,76.02,76.02,76.02,-0.16,-0.21%,0,38
2023-11-08,76.65,76.65,76.18,76.18,-0.47,-0.61%,1,38
2023-11-07,76.65,76.65,76.65,76.65,-0.86,-1.11%,0,38
2023-11-06,76.58,77.51,76.58,77.51,-1.08,-1.37%,1,38
2023-11-03,78.59,78.59,78.59,78.59,0.03,+0.04%,0,39
2023-11-02,78.56,78.56,78.56,78.56,-0.03,-0.04%,1,39
2023-11-01,78.59,78.59,78.59,78.59,-1.19,-1.49%,0,38
2023-10-31,79.93,79.93,79.76,79.78,-0.06,-0.08%,4,38
2023-10-30,79.84,79.84,79.84,79.84,-0.24,-0.30%,0,34
2023-10-27,80.08,80.08,80.08,80.08,-0.04,-0.05%,0,34
2023-10-26,80.12,80.12,80.12,80.12,-0.13,-0.16%,0,34
2023-10-25,80.25,80.25,80.25,80.25,0.32,+0.40%,0,34
2023-10-24,79.93,79.93,79.93,79.93,-0.31,-0.39%,0,34
2023-10-23,80.24,80.24,80.24,80.24,0.1,+0.12%,0,34
2023-10-20,80.14,80.14,80.14,80.14,-0.5,-0.62%,0,34
2023-10-19,80.64,80.64,80.64,80.64,0,0.00%,0,34
2023-10-18,80.7,80.89,80.64,80.64,0.59,+0.74%,18,34
2023-10-17,80.05,80.05,80.05,80.05,-0.68,-0.84%,0,16
2023-10-16,81.34,81.34,80.4,80.73,0.97,+1.22%,12,16
2023-10-13,79.76,79.76,79.76,79.76,1.31,+1.67%,0,4
2023-10-12,78.45,78.45,78.45,78.45,-0.09,-0.11%,0,4
2023-10-11,78.54,78.54,78.54,78.54,-0.38,-0.48%,0,4
2023-10-10,78.92,78.92,78.92,78.92,-0.72,-0.90%,0,4
2023-10-09,79.64,79.64,79.64,79.64,0.58,+0.73%,0,4
2023-10-06,79.06,79.06,79.06,79.06,0.41,+0.52%,0,4
2023-10-05,78.65,78.65,78.65,78.65,-0.04,-0.05%,0,4
2023-10-04,78.69,78.69,78.69,78.69,-0.25,-0.32%,0,4
2023-10-03,78.94,78.94,78.94,78.94,-0.29,-0.37%,0,4
2023-10-02,79.23,79.23,79.23,79.23,0.33,+0.42%,0,4
2023-09-29,78.9,78.9,78.9,78.9,-0.14,-0.18%,0,4
2023-09-28,79.04,79.04,79.04,79.04,0.02,+0.03%,0,4
2023-09-27,79.02,79.02,79.02,79.02,0.04,+0.05%,0,4
2023-09-26,78.98,78.98,78.98,78.98,0.07,+0.09%,0,4
2023-09-25,78.91,78.91,78.91,78.91,0.41,+0.52%,0,4
2023-09-22,78.5,78.5,78.5,78.5,0.18,+0.23%,1,4
2023-09-21,78.32,78.32,78.32,78.32,-0.1,-0.13%,0,3
2023-09-20,78.42,78.42,78.42,78.42,0.25,+0.32%,0,3
2023-09-19,78.17,78.17,78.17,78.17,0.53,+0.68%,0,3
2023-09-18,77.64,77.64,77.64,77.64,-0.4,-0.51%,0,3
2023-09-15,78.04,78.04,78.04,78.04,-0.02,-0.03%,0,3
2023-09-14,78.06,78.06,78.06,78.06,0.18,+0.23%,1,3
2023-09-13,77.88,77.88,77.88,77.88,-1.11,-1.41%,0,3
2023-09-12,78.99,78.99,78.99,78.99,0.02,+0.03%,0,3
"Downloaded from Barchart.com as of 10-03-2025 04:31pm CDT"
