Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2025-05-29,1044.75,1044.75,1029,1037.25,-0.25,-0.02%,54181,243571
2025-05-28,1050.5,1052.5,1036.25,1037.5,-13.25,-1.26%,50066,243510
2025-05-27,1051,1056.5,1049.5,1050.75,0.25,+0.02%,44620,242967
2025-05-23,1058.25,1060.25,1045.5,1050.5,-4.75,-0.45%,57977,239035
2025-05-22,1047,1056.5,1040.5,1055.25,3,+0.29%,54580,238728
2025-05-21,1041,1056.75,1041,1052.25,11.25,+1.08%,74447,235345
2025-05-20,1036.75,1044,1032.75,1041,4,+0.39%,50345,232530
2025-05-19,1034.75,1040.25,1032.5,1037,1.5,+0.14%,41248,229285
2025-05-16,1035.5,1043,1030.75,1035.5,0.25,+0.02%,54108,230294
2025-05-15,1057.5,1057.75,1034,1035.25,-26.,-2.45%,70406,227279
2025-05-14,1060,1065.5,1056.5,1061.25,1.75,+0.17%,60133,225228
2025-05-13,1056,1061.75,1044,1059.5,2,+0.19%,87035,222128
2025-05-12,1040,1058.75,1033.75,1057.5,27,+2.62%,122231,214689
2025-05-09,1023.75,1034.5,1020.75,1030.5,5.5,+0.54%,51634,210958
2025-05-08,1021,1028.5,1018.5,1025,3,+0.29%,51884,209498
2025-05-07,1024,1034,1021,1022,2.75,+0.27%,70238,206396
2025-05-06,1019.5,1022.75,1014,1019.25,-3.,-0.29%,47402,200954
2025-05-05,1025.25,1030,1020,1022.25,-8.25,-0.80%,37958,196154
2025-05-02,1024.25,1033.25,1024,1030.5,6.5,+0.63%,47909,195461
2025-05-01,1017.75,1028,1011.5,1024,5.75,+0.56%,37968,194507
2025-04-30,1024.75,1026.25,1013.25,1018.25,-7.,-0.68%,57273,193676
2025-04-29,1034,1035.75,1020.5,1025.25,-9.5,-0.92%,48735,193560
2025-04-28,1033.5,1036.5,1026.25,1034.75,-0.25,-0.02%,52598,193906
2025-04-25,1035.75,1043.25,1033,1035,-0.5,-0.05%,41189,193472
2025-04-24,1026.25,1037,1024,1035.5,8,+0.78%,48213,188606
2025-04-23,1028.5,1036,1025,1027.5,1,+0.10%,47259,186365
2025-04-22,1025.75,1033,1023.5,1026.5,0.75,+0.07%,42624,182098
2025-04-21,1035,1037.75,1025,1025.75,-6.75,-0.65%,29398,178626
2025-04-17,1032.5,1039.5,1027.25,1032.5,-1.75,-0.17%,37902,179631
2025-04-16,1029,1037.5,1019,1034.25,4.5,+0.44%,49345,177597
2025-04-15,1027.75,1031,1021.5,1029.75,1.25,+0.12%,44092,174516
2025-04-14,1023.25,1036,1020.75,1028.5,3,+0.29%,54252,170724
2025-04-11,1004,1026.5,1001.25,1025.5,20.75,+2.07%,76462,169754
2025-04-10,1000,1009.5,994.5,1004.75,7.75,+0.78%,62304,166782
2025-04-09,975.5,1001.75,971.25,997,19.25,+1.97%,93414,167612
2025-04-08,981,995.25,976.75,977.75,-3.25,-0.33%,89016,167984
2025-04-07,978,997.5,975.75,981,-3.25,-0.33%,77241,170825
2025-04-04,1016.75,1017.75,978,984.25,-32.75,-3.22%,93208,173535
2025-04-03,1024.5,1026.5,1011,1017,-20.25,-1.95%,69873,165940
2025-04-02,1038,1039.5,1032,1037.25,-2.,-0.19%,33750,161971
2025-04-01,1019.75,1039.75,1015.5,1039.25,20,+1.96%,42863,158128
2025-03-31,1028,1038,1018,1019.25,-9.75,-0.95%,50714,156336
2025-03-28,1019.75,1029.5,1015.5,1029,8.5,+0.83%,34345,155813
2025-03-27,1006.25,1021.25,1006,1020.5,13.75,+1.37%,32192,156144
2025-03-26,1007.5,1012,1003,1006.75,0.25,+0.02%,26378,155278
2025-03-25,1007.25,1008.75,1001.75,1006.5,0,0.00%,22215,154938
2025-03-24,1007.75,1009.25,1002.5,1006.5,-1.25,-0.12%,17239,153554
2025-03-21,1010.25,1013.25,1003,1007.75,-2.5,-0.25%,27564,153661
2025-03-20,1011.5,1013,1004.5,1010.25,0.25,+0.02%,29785,149311
2025-03-19,1015,1017.75,1008.5,1010,-5.5,-0.54%,22201,148074
2025-03-18,1018.75,1023.25,1014.25,1015.5,-3.,-0.29%,22113,146525
2025-03-17,1018.5,1024.25,1015.25,1018.5,0.5,+0.05%,19431,145262
