Time,Open,High,Low,Last,Change,%Change,Volume
2018-10-31,3.6972,3.74091,3.68954,3.72249,0.02576,+0.70%,9280
2018-10-30,3.7177,3.73038,3.68004,3.69673,-0.02185,-0.59%,6408
2018-10-29,3.6439,3.71881,3.58573,3.71858,0.0777,+2.13%,7166
2018-10-26,3.7045,3.72245,3.64084,3.64088,-0.0628,-1.70%,6159
2018-10-25,3.7337,3.7337,3.68187,3.70368,-0.02695,-0.72%,8375
2018-10-24,3.6928,3.74302,3.68291,3.73063,0.03753,+1.02%,7696
2018-10-23,3.6854,3.72025,3.68369,3.6931,0.00901,+0.24%,7631
2018-10-22,3.7109,3.71857,3.67043,3.68409,-0.02565,-0.69%,9475
2018-10-19,3.7211,3.72185,3.68729,3.70974,-0.01228,-0.33%,9733
2018-10-18,3.6853,3.72776,3.67271,3.72202,0.03623,+0.98%,9147
2018-10-17,3.7232,3.73777,3.6654,3.68579,-0.03549,-0.95%,9733
2018-10-16,3.7334,3.73451,3.69223,3.72128,-0.01357,-0.36%,10265
2018-10-15,3.7816,3.78187,3.71316,3.73485,-0.0463,-1.22%,9279
2018-10-12,3.7795,3.78193,3.7795,3.78115,0.00278,+0.07%,1155
2018-10-11,3.7551,3.77985,3.72243,3.77837,0.02346,+0.62%,7769
2018-10-10,3.7145,3.76412,3.71397,3.75491,0.04307,+1.16%,10114
2018-10-09,3.7756,3.78678,3.70191,3.71184,-0.06509,-1.72%,10456
2018-10-08,3.8358,3.84379,3.7109,3.77693,-0.06316,-1.64%,11364
2018-10-05,3.871,3.8912,3.84009,3.84009,-0.03438,-0.89%,8594
2018-10-04,3.8996,3.93131,3.87447,3.87447,-0.0271,-0.69%,10116
2018-10-03,3.9394,3.9399,3.82307,3.90157,-0.03796,-0.96%,10965
2018-10-02,4.0166,4.01676,3.90528,3.93953,-0.07872,-1.96%,10871
2018-10-01,4.0527,4.06073,4.00409,4.01825,-0.03158,-0.78%,11321
2018-09-28,4.0115,4.05453,3.99077,4.04983,0.04047,+1.01%,11780
2018-09-27,4.0319,4.05274,3.96919,4.00936,-0.02115,-0.52%,12357
2018-09-26,4.0729,4.09031,4.01095,4.03051,-0.04129,-1.01%,12438
2018-09-25,4.0886,4.13902,4.06794,4.0718,-0.01644,-0.40%,12134
2018-09-24,4.05,4.09337,4.03763,4.08824,0.03981,+0.98%,10839
