Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2018-01-18,59.46,59.46,59.46,59.46,0.18,+0.30%,57693,187634
2018-01-17,59.28,59.28,59.28,59.28,0.3,+0.51%,56261,184207
2018-01-16,58.98,58.98,58.98,58.98,0.18,+0.31%,80665,181750
2018-01-12,58.8,58.8,58.8,58.8,0.24,+0.41%,56628,179220
2018-01-11,58.56,58.56,58.56,58.56,-0.04,-0.07%,71026,178611
2018-01-10,58.6,58.6,58.6,58.6,-0.29,-0.49%,54277,174714
2018-01-09,58.89,58.89,58.89,58.89,0.37,+0.63%,62836,170978
2018-01-08,58.52,58.52,58.52,58.52,0.48,+0.83%,41968,167683
2018-01-05,58.04,58.04,58.04,58.04,0.22,+0.38%,45982,166304
2018-01-04,57.82,57.82,57.82,57.82,-0.15,-0.26%,52019,164256
2018-01-03,57.97,57.97,57.97,57.97,0.08,+0.14%,62053,162127
2018-01-02,57.89,57.89,57.89,57.89,0.03,+0.05%,51109,159550
2017-12-29,57.86,57.86,57.86,57.86,-0.57,-0.98%,37217,159007
2017-12-28,58.43,58.43,58.43,58.43,0.11,+0.19%,34111,160814
2017-12-27,58.32,58.32,58.32,58.32,0.12,+0.21%,65288,174802
2017-12-26,58.2,58.2,58.2,58.2,0.57,+0.99%,46711,172304
2017-12-22,57.63,57.63,57.63,57.63,0.38,+0.66%,54259,166568
2017-12-21,57.25,57.25,57.25,57.25,0.2,+0.35%,54511,159454
2017-12-20,57.05,57.05,57.05,57.05,-0.19,-0.33%,72257,156083
2017-12-19,57.24,57.24,57.24,57.24,0.52,+0.92%,60028,150423
2017-12-18,56.72,56.72,56.72,56.72,0.81,+1.45%,56024,141865
2017-12-15,55.91,55.91,55.91,55.91,-0.22,-0.39%,50892,138365
2017-12-14,56.13,56.13,56.13,56.13,0.32,+0.57%,74526,138419
2017-12-13,55.81,55.81,55.81,55.81,-1.23,-2.16%,83605,136734
2017-12-12,57.04,57.04,57.04,57.04,-0.75,-1.30%,142667,136876
2017-12-11,57.79,57.79,57.79,57.79,0.23,+0.40%,120492,138584
2017-12-08,57.56,57.56,57.56,57.56,0.24,+0.42%,71138,136411
2017-12-07,57.32,57.32,57.32,57.32,0.63,+1.11%,46858,134990
2017-12-06,56.69,56.69,56.69,56.69,-0.63,-1.10%,58558,134546
2017-12-05,57.32,57.32,57.32,57.32,0.35,+0.61%,43727,135840
2017-12-04,56.97,56.97,56.97,56.97,-0.15,-0.26%,56995,135133
2017-12-01,57.12,57.12,57.12,57.12,0.15,+0.26%,62687,136434
2017-11-30,56.97,56.97,56.97,56.97,-0.01,-0.02%,84469,136514
2017-11-29,56.98,56.98,56.98,56.98,-0.1,-0.18%,94432,152663
2017-11-28,57.08,57.08,57.08,57.08,0.13,+0.23%,72455,152852
2017-11-27,56.95,56.95,56.95,56.95,0.39,+0.69%,77363,151971
2017-11-24,56.56,56.56,56.56,56.56,0.18,+0.32%,55471,146420
