Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2024-01-02,679.75,679.75,679.75,679.75,-13.,-1.88%,102043,366307
2023-12-29,692.75,692.75,692.75,692.75,0.75,+0.11%,56732,360259
2023-12-28,692,692,692,692,3.5,+0.51%,49051,357222
2023-12-27,688.5,688.5,688.5,688.5,-12.75,-1.82%,59609,361007
2023-12-26,701.25,701.25,701.25,701.25,13,+1.89%,80044,362050
2023-12-22,688.25,688.25,688.25,688.25,2,+0.29%,46005,357665
2023-12-21,686.25,686.25,686.25,686.25,5.25,+0.77%,58590,356953
2023-12-20,681,681,681,681,0.75,+0.11%,72259,353643
2023-12-19,676.75,680.25,676.75,680.25,2.25,+0.33%,66894,351349
2023-12-18,678,678,678,678,-3.5,-0.51%,66299,351701
2023-12-15,676.75,681.5,676.75,681.5,4.25,+0.63%,94448,350216
2023-12-14,676.75,677.25,676.75,677.25,0,0.00%,79191,353050
2023-12-13,675,677.25,675,677.25,1.75,+0.26%,103076,354436
2023-12-12,675.5,675.5,675.5,675.5,14.75,+2.23%,86181,347460
2023-12-11,660.75,660.75,660.75,660.75,-16.5,-2.44%,112845,351617
2023-12-08,677.25,677.25,677.25,677.25,-1.25,-0.18%,129589,357933
2023-12-07,678.5,678.5,678.5,678.5,-7.,-1.02%,175675,367329
2023-12-06,685.5,685.5,685.5,685.5,-7.,-1.01%,199350,385020
2023-12-05,692.5,692.5,692.5,692.5,-1.25,-0.18%,177334,405309
2023-12-04,693.75,693.75,693.75,693.75,7.5,+1.09%,163162,406941
2023-12-01,686.25,686.25,686.25,686.25,2.75,+0.40%,113691,406910
2023-11-30,683.5,683.5,683.5,683.5,9.75,+1.45%,126152,402399
2023-11-29,673.75,673.75,673.75,673.75,10.25,+1.54%,127265,402703
2023-11-28,663.5,663.5,663.5,663.5,13.75,+2.12%,151356,411837
2023-11-27,649.75,649.75,649.75,649.75,-15.25,-2.29%,184581,428251
2023-11-24,665,665,665,665,-6.25,-0.93%,94140,430318
2023-11-22,671.25,671.25,671.25,671.25,1,+0.15%,115099,442875
2023-11-21,670.25,670.25,670.25,670.25,10.25,+1.55%,143891,446260
2023-11-20,660,660,660,660,-4.,-0.60%,124654,443566
2023-11-17,664,664,664,664,-4.75,-0.71%,139580,440614
2023-11-16,668.75,668.75,668.75,668.75,-10.75,-1.58%,165769,439751
2023-11-15,679.5,679.5,679.5,679.5,-2.75,-0.40%,194631,438174
2023-11-14,682.25,682.25,682.25,682.25,-0.75,-0.11%,147447,436959
2023-11-13,683,683,683,683,1.75,+0.26%,180989,444180
2023-11-10,681.25,681.25,681.25,681.25,-7.25,-1.05%,141276,434165
2023-11-09,688.5,688.5,688.5,688.5,-8.5,-1.22%,168981,429368
2023-11-08,697,697,697,697,17.25,+2.54%,288927,437948
2023-11-07,679.75,679.75,679.75,679.75,-7.,-1.02%,211101,453312
2023-11-06,686.75,686.75,686.75,686.75,0.75,+0.11%,131031,459997
2023-11-03,686,686,686,686,4.75,+0.70%,79272,455133
2023-11-02,681.25,681.25,681.25,681.25,0.5,+0.07%,99370,456099
2023-11-01,680.75,680.75,680.75,680.75,-0.5,-0.07%,108994,460273
