Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2024-02-21,587.1,587.1,587.1,587.1,-6.9,-1.16%,46215,303855
2024-02-20,594,594,594,594,3.7,+0.63%,68709,300800
2024-02-16,590.3,590.3,590.3,590.3,15.2,+2.64%,77232,309619
2024-02-15,575.1,575.1,575.1,575.1,-9.,-1.54%,77232,313241
2024-02-14,584.1,584.1,584.1,584.1,-19.3,-3.20%,90567,312779
2024-02-13,603.4,603.4,603.4,603.4,4.6,+0.77%,63207,308702
2024-02-12,598.8,598.8,598.8,598.8,2,+0.34%,62940,303758
2024-02-09,596.8,596.8,596.8,596.8,-8.1,-1.34%,61169,304551
2024-02-08,604.9,604.9,604.9,604.9,6.6,+1.10%,81222,302970
2024-02-07,598.3,598.3,598.3,598.3,0.2,+0.03%,92532,304832
2024-02-06,598.1,598.1,598.1,598.1,-5.5,-0.91%,48699,304808
2024-02-05,603.6,603.6,603.6,603.6,7.7,+1.29%,55582,303933
2024-02-02,595.9,595.9,595.9,595.9,-8.9,-1.47%,56039,303784
2024-02-01,604.8,604.8,604.8,604.8,-8.8,-1.43%,43762,299807
2024-01-31,613.6,613.6,613.6,613.6,0.3,+0.05%,60448,296967
2024-01-30,613.3,613.3,613.3,613.3,4.7,+0.77%,64131,292495
2024-01-29,608.6,608.6,608.6,608.6,-14.8,-2.37%,48558,289605
2024-01-26,623.4,623.4,623.4,623.4,1.1,+0.18%,37230,279726
2024-01-25,622.3,622.3,622.3,622.3,-9.9,-1.57%,35064,276508
2024-01-24,632.2,632.2,632.2,632.2,-3.3,-0.52%,34178,275084
2024-01-23,635.5,635.5,635.5,635.5,1.1,+0.17%,36127,274842
2024-01-22,634.4,634.4,634.4,634.4,7.8,+1.24%,40207,275021
2024-01-19,626.6,626.6,626.6,626.6,-4.9,-0.78%,41083,273804
2024-01-18,631.5,631.5,631.5,631.5,2.7,+0.43%,28663,271452
2024-01-17,628.8,628.8,628.8,628.8,-2.6,-0.41%,42435,268204
2024-01-16,631.4,631.4,631.4,631.4,0.9,+0.14%,30643,263342
2024-01-15,630.5,630.5,630.5,630.5,0.5,+0.08%,12804,263801
2024-01-12,630,630,630,630,5.6,+0.90%,42484,263619
2024-01-11,624.4,624.4,624.4,624.4,2,+0.32%,34477,254302
